PISY	Adult	Alive	5.80764	25.5821	--	6.27926	0	7.74852	0
PISY	Adult	Alive	1.27059	29.8859	--	6.29912	0	7.78577	0
PISY	Adult	Alive	0.800161	28.9676	--	6.48975	0	8.14643	0
PISY	Adult	Alive	2.63422	29.1549	--	6.74084	0	8.63042	0
PISY	Adult	Alive	3.6422	30.4508	--	6.99153	0	9.12416	0
PISY	Adult	Alive	5.45298	30.4157	--	7.07109	0	9.28312	0
PISY	Snag	Alive	7.92448	25.7215	--	7.43099	--	10.0165	2
PISY	Adult	Alive	2.35415	26.731	--	9.42849	0	14.584	0
PISY	Adult	Alive	6.48959	28.9956	--	10.4515	0	17.3359	0
PISY	Adult	Alive	4.42887	24.6024	--	10.7642	0	18.2483	0
PISY	Adult	Alive	5.8879	27.6199	--	10.8587	0	18.5314	0
PISY	Adult	Alive	0.644729	31.6122	--	11.2186	0	19.6432	0
PISY	Snag	Alive	7.62798	30.0846	--	11.4953	--	20.5367	2
PISY	Adult	Alive	5.43457	26.2329	--	14.2442	0	32.093	0
PISY	Sapling	Alive	7.4698	34.9721	2.79737	2.40853	0	1.45516	--
PISY	Sapling	Alive	6.38079	39.6706	6.43752	3.75118	0	3.44632	--
PISY	Sapling	Alive	2.50988	38.822	12.5847	5.76727	0	6.80884	--
PISY	Sapling	Alive	5.49651	39.2932	12.7224	5.80908	0	6.88414	--
PISY	Adult	Alive	6.27982	32.5392	--	6.56192	0	8.28449	0
PISY	Adult	Alive	5.227	38.1259	--	6.84478	0	8.83382	0
PISY	Adult	Alive	3.69168	37.8389	--	7.51835	0	10.1982	0
PISY	Adult	Alive	2.37304	36.089	--	8.04668	0	11.3289	0
PISY	Adult	Alive	5.7825	32.5614	--	8.69544	0	12.7992	0
PISY	Adult	Alive	1.03043	35.4557	--	10.4455	0	17.3188	0
PISY	Adult	Alive	6.97415	37.3149	--	10.9245	0	18.7308	0
PISY	Adult	Alive	5.89956	39.9307	--	11.257	0	19.7653	0
PISY	Adult	Alive	5.71435	34.561	--	12.7849	0	25.2402	0
PISY	Adult	Alive	0.787124	37.8426	--	13.0103	0	26.1723	0
PISY	Adult	Alive	1.47161	34.2458	--	13.8903	0	30.2309	0
PISY	Sapling	Alive	5.49532	45.047	2.78412	2.40343	0	1.44791	--
PISY	Adult	Alive	5.84875	42.828	--	6.30572	0	7.79815	0
PISY	Adult	Alive	1.02052	40.6029	--	6.39827	0	7.97265	0
PISY	Adult	Alive	7.09292	40.8011	--	6.57849	0	8.31631	0
PISY	Adult	Alive	5.64371	44.4414	--	6.66344	0	8.48011	0
PISY	Adult	Alive	2.59189	46.082	--	6.90387	0	8.95027	0
PISY	Adult	Alive	1.12885	42.5106	--	7.08887	0	9.31879	0
PISY	Adult	Alive	3.53469	41.7945	--	7.27228	0	9.69016	0
PISY	Adult	Alive	0.121742	47.5646	--	8.78346	0	13.0062	0
PISY	Adult	Alive	6.89143	47.0856	--	10.0726	0	16.2773	0
PISY	Adult	Alive	2.79041	41.4849	--	12.898	0	25.7029	0
PISY	Adult	Alive	5.99718	42.3902	--	13.1686	0	26.8512	0
PISY	Adult	Alive	5.28094	46.0079	--	13.5472	0	28.5615	0
PISY	Sapling	Alive	0.636655	51.0997	4.73123	3.13649	0	2.51298	--
PISY	Sapling	Alive	2.23959	54.7561	6.46912	3.76233	0	3.46361	--
PISY	Sapling	Alive	5.89135	55.7114	6.77381	3.86937	0	3.63028	--
PISY	Sapling	Alive	5.25736	49.7175	11.665	5.48432	0	6.30577	--
PISY	Adult	Alive	4.18304	53.4527	--	6.19727	0	7.5954	0
PISY	Adult	Alive	2.72781	51.3489	--	6.23033	0	7.65703	0
PISY	Adult	Alive	2.1287	48.2964	--	6.33669	0	7.8564	0
PISY	Adult	Alive	7.1177	49.1583	--	6.6395	0	8.43383	0
PISY	Adult	Alive	5.88473	50.82	--	7.7696	0	10.7288	0
PISY	Adult	Alive	4.20955	49.5225	--	8.53796	0	12.4334	0
PISY	Adult	Alive	1.55956	55.9448	--	10.1719	0	16.5501	0
PISY	Adult	Alive	0.325078	51.5523	--	11.1817	0	19.5268	0
PISY	Adult	Alive	7.17467	52.5577	--	11.6658	0	21.1055	0
PISY	Adult	Alive	2.87445	51.9061	--	11.9166	0	21.9689	0
PISY	Adult	Alive	3.2038	54.1618	--	11.9579	0	22.1142	0
PISY	Adult	Alive	1.45675	48.255	--	12.0737	0	22.5266	0
PISY	Adult	Alive	5.20652	51.9224	--	14.2716	0	32.2435	0
PISY	Sapling	Alive	6.33751	57.9571	3.88118	2.82069	0	2.04801	--
PISY	Sapling	Alive	4.57278	58.8174	3.96665	2.85273	0	2.09475	--
PISY	Sapling	Alive	3.91869	58.4287	6.19714	3.6661	0	3.31483	--
